interface pair,RWR
5927eeaf8e9c4083ad79a36416e970bc <-> f493b8dab3f8473794d153f622dc78aa,0
e8270943f2994f25bf3a7f8fea1747e6 <-> e8b490fb46cc4c78a73225d08a34b65e,0
c0c03038e6ca40ef9a8bad018a2e7a2a <-> ab4dd8d8dc464c07bb3329ed2eadb48f,0
9bbb03a7da2048d19d34c793b9538d53 <-> 61d77e0212474094bd2d5a2d0116fd2e,0
1baa7bd8fd5c4c9399bcc2b2f7a953f3 <-> 762f45cd8def4e79af01e0f61bec14c9,0
a7c4a0b2567c458b8c2dff2aa8a71019 <-> c413a6b096364bd788043f63e4073050,0
5e075ac5c56543378f3422718f36c097 <-> e3915aede2f9414f8be63be3b295222d,0
e38ca98d709d48b8a62afb821c22ab14 <-> 2fb1f41257764cc5a2dda59aa271a39c,0
8373293a860e4948a16041e83981c1af <-> f56946f999c64be7a771def512024c69,0
5927eeaf8e9c4083ad79a36416e970bc <-> 006ac0d4793b476b8c1ce3f8b72d554c,0
f05fb2bc29a44f8d98d7e7279eb6ce64 <-> c836045a43bb4a7398adfda4c04a6312,0
a1417e55b78e4220b517aac040367944 <-> 5d9ff1c377e44135831ec397d9785c9e,0
8a66258a6568410197ea798cdf16b71b <-> 67616f09e4154630ba5d58d798523f3c,0
8f72c1272dbb495f9552b7c329242b3a <-> c3493b515ff54448bbb191c905d68f73,0
0e31fc30a44746a7872449d359912d85 <-> 93000755e2bd450e885b0b757c598f86,0
244e6eb41cc9444b895a72f48d32b37a <-> cf8fb074a4a14cedb95bef768cf30903,0
7739f6843b4c419091860df3478e9206 <-> e2d368c20c7442bc9bfb68e0601a6636,0
d0a24d4f35ed4e718ffd61f12c41b914 <-> eddc6fe75d54491096930da49ebbd6bc,0
c35a7b23a3434967920f91985dc3ebf2 <-> e03c36bd2b3045b3a575a705a4aee34e,0
135a1ecd7db5490ea60a74ff1bafb3c9 <-> fcbadef7d3ce48129e8d4723d8a0e0d4,0
cb3b315d677346f2b5c9f541d6bca2fb <-> 7d9e56b153d94fd9a2df62239f0230fa,0
92290d33caa64aa0a4d90191f37891bc <-> 62f82472a9a24d32b945f77ad79efb5a,0
cdd768d0444e4ce79b92410190848f7c <-> 696aedaa6dfa47fda2516d7f5e3c1981,0
f34531e68b864bcf9d72205e6891ac27 <-> adcc97a50ccf4c7a8b0330ab2abf95ee,0
97332c33b7544fa5aa7c544e49f974a9 <-> f1365caa14324da7a4474b829479804f,0
8f72c1272dbb495f9552b7c329242b3a <-> 079b1145ae5447abb3619dbf6531b106,0
714f412fba1f499da52ba9d651224f9f <-> a1417e55b78e4220b517aac040367944,0
2c2010a302644080a5bd25b9af12bd5c <-> c4b3a5a767bb45e79c6aea11fd965262,0
b1c4e18f2b004a8f8a3cbbf73663c2b5 <-> a048af0460284f17bf350101146edd5a,0
11d4b317ca534ddd89c9215bcd4d6f65 <-> 74a056c0814f49f28ffec98961778e9a,0
2fdac2e91bd747d9803754ff0a29a5fd <-> fcd270433f374315a17152e8d61a53cd,0
f28eddbf6c3847a8a3020434e5b0c941 <-> 762f45cd8def4e79af01e0f61bec14c9,0
7d9e56b153d94fd9a2df62239f0230fa <-> 7ad38d344fe943e1ad4e050f7ebe6aba,0
440d455576a246eb84e949f9be101d5f <-> f493b8dab3f8473794d153f622dc78aa,0
b33d224fd77a491aaca857aa5f8bb835 <-> 9bdf5338282a4aada91239243730d47b,0
bf25dff9e25f49569cb05eea70d2a919 <-> 672118b7badd47809d25d3aeebf40eba,0
1b3484fa780b4d86a5432d3c3315f3ad <-> 5466b661923b45f5959f197eff2e169e,0
f493b8dab3f8473794d153f622dc78aa <-> cb0475aa04104f459e2c71530132cb1d,0
026bb593a56b42228cfa3556746d2f06 <-> d1539f37252f4405841b0396b46b670d,0
f34531e68b864bcf9d72205e6891ac27 <-> 13575a71a6b4404896c366392e698da4,0
4965b29df8814af8ae6c7e27ecdb7c86 <-> 23d3dbb7081b47a3ab1c7a040d5ea7b1,0
9e71e534f1864cb8a8cb5d5ad4b331af <-> 672118b7badd47809d25d3aeebf40eba,0
4f86cd7d2a304b559a26f2c6d311eb8d <-> 9e71e534f1864cb8a8cb5d5ad4b331af,0
714f412fba1f499da52ba9d651224f9f <-> 0ce268c45b9d45138afe8b243a3d610d,0
918be944b2724fe0ba964d662bbda581 <-> 758a9c9f7852440495e3563759f6e54d,0
62f8ccb2ee514f4c8e29cd6f2592c2a7 <-> 5d9ff1c377e44135831ec397d9785c9e,0
7d9e56b153d94fd9a2df62239f0230fa <-> 019cf90ca38a4801b142171d2044533b,0
c814ab65f97f4294a16bdc961f1061bb <-> 2bad484c76994559b44c7c556b68ca1e,0
cb7c10444c01459fbc4691ecb6266e24 <-> c413a6b096364bd788043f63e4073050,0
b33d224fd77a491aaca857aa5f8bb835 <-> b579d879dc5841409c65a7f21b63de50,0
714f412fba1f499da52ba9d651224f9f <-> e3915aede2f9414f8be63be3b295222d,0
e3915aede2f9414f8be63be3b295222d <-> 2734265a935a40749456257fa273c183,0
67616f09e4154630ba5d58d798523f3c <-> 135a1ecd7db5490ea60a74ff1bafb3c9,0
43d96d4596e24ca8b93f277200290744 <-> 714f412fba1f499da52ba9d651224f9f,0
b33d224fd77a491aaca857aa5f8bb835 <-> 7ad38d344fe943e1ad4e050f7ebe6aba,0
dc57ee7f8fd74cc681e8364e6764ebef <-> e405404ca2b241258dd49560e1fea607,2.03E-04
c55cb60ba93542e38b4286fd80dfcaf8 <-> a6fa6d2ed59445c0888c33ff907c6b69,2.77E-04
f14df076e228449a88cdb54859f147a5 <-> 85e5ff2b8c9b40b29ef9b29a2388fdec,5.75E-04
b33d224fd77a491aaca857aa5f8bb835 <-> 5312e6891e5443199a9e1d41555ed1c9,5.75E-04
4965b29df8814af8ae6c7e27ecdb7c86 <-> 00d2304c13b2488cb33b1d6ac3f1fe19,5.75E-04
c55cb60ba93542e38b4286fd80dfcaf8 <-> 664fa883d5184060ab708af89bbbcfc9,0.001109878
2b4ef167d68e477586e0f6022ae5b600 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,0.001378853
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 2c2010a302644080a5bd25b9af12bd5c,0.001378853
65b520317d2b41fc8f8c252bf6cec456 <-> 1d6e16ff194b4c2eb8f87feb2fa19b9b,0.001726122
2fd06534b13349258398893fcada18a6 <-> 9177ff41f9b34d9c81dffca073ae809c,0.001917913
af4f6a1f6d8f47dc926e1f7b1a225251 <-> c566168a9d6746c1a715f4863179ec27,0.002628506
e405404ca2b241258dd49560e1fea607 <-> 6cdf6e5157a84f53af913790d8aaf285,0.002743345
448426df44fc45bca9c89ad837479105 <-> fa5130d1f64e439e84665c0c9d786344,0.00287687
af4f6a1f6d8f47dc926e1f7b1a225251 <-> b33d224fd77a491aaca857aa5f8bb835,0.003035052
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.003035052
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 7829225479c1498e9f5a0a46c2e4d4ee,0.003120968
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 1484fab97c7745a2af39bffbbe476327,0.003120968
68db7c3457604a0086a7f852c0b8b6bf <-> 2ad4f54a5ac043558e08a60f3f38247e,0.003184713
2ee83f173d7842aa9da0d66bb8f486db <-> 8a66258a6568410197ea798cdf16b71b,0.003184713
45e3b0b6ff4248bf905ef473851e2757 <-> 092632b9941843c6914b409da22bbd6e,0.003184713
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 8a66258a6568410197ea798cdf16b71b,0.003517427
4e93d8c9d97e4f1e9ead89d378e7b785 <-> 0f9475cccb914d6fae8b2f22147a15c1,0.004779837
cf812eb701644f49ba20cd9173ead5dd <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.004917471
29672553311a4c1b96c5e90c166af0ce <-> b33d224fd77a491aaca857aa5f8bb835,0.004917471
2c2010a302644080a5bd25b9af12bd5c <-> 56d510e943ef49379b92f0955e252831,0.005649718
56d510e943ef49379b92f0955e252831 <-> e64c0dc1e7a347a4bb6a7f1d0a3884a8,0.005649718
2b4ef167d68e477586e0f6022ae5b600 <-> 56d510e943ef49379b92f0955e252831,0.005649718
81af7423dc9d430c8a54a53bffabe131 <-> 56d510e943ef49379b92f0955e252831,0.005649718
81af7423dc9d430c8a54a53bffabe131 <-> bf3b0391d1194eaeb7860dcadcb8b388,0.00718263
ce826bad3b874ab783548a3243059e63 <-> 5d08780f0be6498f8e4de5a7f99bfef5,0.00718263
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 2466d7a17f554dabad3a91f00a262e18,0.007885519
79cc9af84c1740a5a11d9c4ad2caf011 <-> b33d224fd77a491aaca857aa5f8bb835,0.008378759
79cc9af84c1740a5a11d9c4ad2caf011 <-> 3a288d21c4b143868ddf80f4b5d504e8,0.008378759
79cc9af84c1740a5a11d9c4ad2caf011 <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.008378759
aff0436abfe144c89d53a80a8ce24d31 <-> af4f6a1f6d8f47dc926e1f7b1a225251,0.008940628
8a66258a6568410197ea798cdf16b71b <-> 3239f934349245b6a348d77fe4975f04,0.01048951
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 0e87e62efd5e47f8b0c366d09cef0231,0.010676211
43a3506e32b843a888c84cfa2b010b89 <-> f0c0423073714318822bf39aec81debd,0.010989011
015de0f7bd494dec9e2858e6e35dc9a9 <-> ade5c883bb8c4483a9e328b9391886d9,0.011754912
b33d224fd77a491aaca857aa5f8bb835 <-> d38d5d4b36a340feb6d196c61f47e118,0.011788559
4965b29df8814af8ae6c7e27ecdb7c86 <-> a2075760ded9497b9eae8afdd92ca86e,0.011788559
d6289319f6e2429282617ef7746261e0 <-> 67616f09e4154630ba5d58d798523f3c,0.012082854
2b4ef167d68e477586e0f6022ae5b600 <-> f1504e81cff34e05a9fdc305e5edb746,0.012213791
fb0a016751044bc4b7b94d3d061b6e6a <-> 2c2010a302644080a5bd25b9af12bd5c,0.012213791
af4f6a1f6d8f47dc926e1f7b1a225251 <-> cf08d5aaf8a94aa9869f1aabe693b244,0.012483872
eacc9f6481884edeb5b1d63c580cc1d2 <-> 74975aeb5f374134900d06cafe83ff27,0.012894132
b6cd5a39023d4f91ad20658a199f52cf <-> d007ac98cf3b440fa5189f79c58f6284,0.013035919
ead1231f402c420ea23204fdc77eb23b <-> 046bce05dde140bcbf636b081552bc72,0.013639307
81af7423dc9d430c8a54a53bffabe131 <-> ead1231f402c420ea23204fdc77eb23b,0.013639307
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> cfb134a0e2cc465c98b5b3807a579107,0.014277757
79cc9af84c1740a5a11d9c4ad2caf011 <-> 8a66258a6568410197ea798cdf16b71b,0.015033417
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 60ebaf7b1cbb4b1e87dd8229942328ca,0.01560484
0ed9284aec1d461f9189061aee98c6e7 <-> d3cb65ec290f44b9909c39bc2bab4a9a,0.015923567
da74dedf32f6478190ce35dba62846c6 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.016666667
81af7423dc9d430c8a54a53bffabe131 <-> 7bae63c7892d4e67a70ffea8f37742c9,0.017241379
7bae63c7892d4e67a70ffea8f37742c9 <-> 4cc68f55a4f44b4e872a4175374470a1,0.017241379
2c2010a302644080a5bd25b9af12bd5c <-> 7bae63c7892d4e67a70ffea8f37742c9,0.017241379
2b4ef167d68e477586e0f6022ae5b600 <-> 7bae63c7892d4e67a70ffea8f37742c9,0.017241379
9304c442410a4939b696f943d6cdaf08 <-> c06665106487404ba393fb7206fe1fc1,0.018518519
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 92b52f96abf4427c84ac0ab42e97171b,0.019399613
6fb09366769c4c689c74dd2b051b224c <-> d51a731feecf48439a4eaca38acdfdef,0.019736842
4965b29df8814af8ae6c7e27ecdb7c86 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.02
b33d224fd77a491aaca857aa5f8bb835 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.02
bab8169d277d457ab3536d32db54ec87 <-> 672118b7badd47809d25d3aeebf40eba,0.02
79cc9af84c1740a5a11d9c4ad2caf011 <-> f614ede6ff1d4deb99bb7266da46486b,0.020050125
79cc9af84c1740a5a11d9c4ad2caf011 <-> 06b63b205d7e4ad287dfd27d1365c539,0.020050125
5ca57a58c15e4280b40b21b5feb691ea <-> 080ba47d822e41358fb3eeb4b0d12f10,0.020833333
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 973c0dcae701415285685f3abc269bbf,0.021352422
2b4ef167d68e477586e0f6022ae5b600 <-> ead1231f402c420ea23204fdc77eb23b,0.023865415
2c2010a302644080a5bd25b9af12bd5c <-> ead1231f402c420ea23204fdc77eb23b,0.023865415
926a31e6a0574889a7182181754fe7a3 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.023973916
8f63b071f4e5475aa95f188d205663e7 <-> e68a9a8c2e1e4ee880db96cf4345e8f4,0.024019608
79cc9af84c1740a5a11d9c4ad2caf011 <-> f9806a5cfc1a42109130045fe495910c,0.025136278
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 11d4b317ca534ddd89c9215bcd4d6f65,0.02518876
e3915aede2f9414f8be63be3b295222d <-> 0a4fa9e9e191467b9a4667965e8363e4,0.026467204
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> ee66d56a1165447bb7d82801974cff4d,0.026690527
af4f6a1f6d8f47dc926e1f7b1a225251 <-> ffedff0e339144159d43c125f07535ec,0.028088712
1bc268efff7d49c08716878626721e5c <-> 245f3820eae94d2a8c493967317b416b,0.02866242
27691a9c8ca74472812f01eb1b28495c <-> 0c77b9ade56246bdb60b5e9a0008950e,0.032559551
a194252ef614417d85e1d6adb6c980b0 <-> 63173b798f954d7a8f1c8d94d392bf7a,0.033333333
f49911585fac4813828ee55f2026284b <-> f6359554dd084bf9a5b65805571a1191,0.036373378
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 7c4e7155c641482f8aab21740db1a548,0.038303788
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 277b17d17a564df89d2f077c136f1406,0.039041548
9baa13dfea8c4d7dac1f07222b28e91f <-> ec16bc8805ff49b8a93f321e37adab1e,0.040064103
e07570aab1704e228afb9881147d3f4e <-> a6671fc8f4c840b5801380d6faa28dc9,0.041695804
b8b012e352654c8096c4c1d6d0da031f <-> 79cc9af84c1740a5a11d9c4ad2caf011,0.0435401
cfb134a0e2cc465c98b5b3807a579107 <-> 56d510e943ef49379b92f0955e252831,0.04519774
b0f55570cbe24cd5856f6291b93b7a19 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.046666667
ecb40e5ecb7e407c8ce4e075967e85a2 <-> aa49ad79785042e7a54c5fda481b1253,0.047180667
56d510e943ef49379b92f0955e252831 <-> 0e87e62efd5e47f8b0c366d09cef0231,0.048022599
af4f6a1f6d8f47dc926e1f7b1a225251 <-> 67616f09e4154630ba5d58d798523f3c,0.055198631
8e0489371bdc40cda222e0e467e2767d <-> d98815ba01dd47a692058eec3f4aeac0,0.055555556
9e71e534f1864cb8a8cb5d5ad4b331af <-> bab8169d277d457ab3536d32db54ec87,0.055555556
4965b29df8814af8ae6c7e27ecdb7c86 <-> 884ad1afdd844fd4b7f87af88ffba034,0.059895833
b33d224fd77a491aaca857aa5f8bb835 <-> 884ad1afdd844fd4b7f87af88ffba034,0.059895833
c17570f62f29406f91e86cc16f6aa7e5 <-> 672118b7badd47809d25d3aeebf40eba,0.06
ca17f528b62543b38e283fc13831d3aa <-> 8a66258a6568410197ea798cdf16b71b,0.060042735
8a66258a6568410197ea798cdf16b71b <-> 884ad1afdd844fd4b7f87af88ffba034,0.066666667
f0312b148570483d91c2480c30d7af01 <-> 1c483b6533734421ae1d7f07c079fb6b,0.071428571
59a5d8ed7433489da016a421e1618574 <-> 884ad1afdd844fd4b7f87af88ffba034,0.072222222
79cc9af84c1740a5a11d9c4ad2caf011 <-> 84fa10d1875948b695859d35d3d87e3c,0.073843985
c0178988f98147608ca50a747a05cc75 <-> 22c966fb709944c9a0b3c2170571696f,0.076247692
6ac7e9a5f6704a6b993f6d21d267fd13 <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.08
79cc9af84c1740a5a11d9c4ad2caf011 <-> a271629152a7462eb01365a69ce080f0,0.080200501
81af7423dc9d430c8a54a53bffabe131 <-> 4e4b890127324fcc83bca954bf371c23,0.080402237
4e4b890127324fcc83bca954bf371c23 <-> 552711e6d0da4af8b61e81ce77720bb2,0.080402237
a11aad787eb745a09ebca6376e119d65 <-> a532b6da631442f99c2f94365ed53f9c,0.083333333
23a11885b7834ea388f8b2faa751d248 <-> 45d9c31bde9344cb9b7547b4b3bfb49a,0.083333333
3f2e70fa9bfc4814bbae49bc8779784a <-> 79ac6c15c4244f37bbb5f4f1b02d914c,0.083333333
d78d2cc5444a476182b1748166552248 <-> f2bdc7572c3c4e94997d06742ec482bf,0.083333333
28e5005d631440978cd9b9acdb02bfef <-> b33d224fd77a491aaca857aa5f8bb835,0.087647362
b0e9b0d922f946048cc90b21777ac800 <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.087647362
8d15e6c6d3e64cf8afec29a7afb4206a <-> 75eb37a61a5e43968443282d8e5c921d,0.089402185
d439f98b87ac463aa118b0cef66ee9e3 <-> cfb134a0e2cc465c98b5b3807a579107,0.089666667
b27e5ce92c37481f9118765947e1b194 <-> c06665106487404ba393fb7206fe1fc1,0.092592593
56d510e943ef49379b92f0955e252831 <-> 973c0dcae701415285685f3abc269bbf,0.096045198
50c16a6de3d94401a29fd9f9c8e548dc <-> 0e87e62efd5e47f8b0c366d09cef0231,0.09625974
15c4a8b4e2a946eaab5e3d0d20b2a8e1 <-> 8a66258a6568410197ea798cdf16b71b,0.097222222
7107129a670445d9aed7ad40b276a9a3 <-> 8a66258a6568410197ea798cdf16b71b,0.097222222
d005a9b8a7d2423ea9d229a0be642dfe <-> efb6e6bc9e184ed4b1cadb45fb421f23,0.097276879
d005a9b8a7d2423ea9d229a0be642dfe <-> 81af7423dc9d430c8a54a53bffabe131,0.097276879
1651cb96ca5f41e697a5cff61a76ae02 <-> 9eb04a4f23364296a34cdc2191706113,0.098684211
488a6472b8f5474685efa56573d96953 <-> 9caa97bf8db54f5fbabd752beb0c8a50,0.1
c3fd968f72f54162a67ada7bf5054f57 <-> 292aed24db8141519f09f51fb331a704,0.1
7d940d3353274a078738758263e4d9b4 <-> b33d224fd77a491aaca857aa5f8bb835,0.1
690f09c137fc4f7e918418f76eb188d1 <-> b593645086734128b9b95788dfdd8ec5,0.1
f7324eea1b8d4a4f8e8f716db4b41361 <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.1
b53393c61dc9416da109522017ebcc8c <-> 33463d0fc96d49b2b18d969fb9bc5d6f,0.1
79cc9af84c1740a5a11d9c4ad2caf011 <-> 07e8949a5fa541eb97a48b5f6fdda7e6,0.100250627
1c77509ae7d344dd93c8d5e294d636d9 <-> 67616f09e4154630ba5d58d798523f3c,0.100376577
c9fe3dd5d3f84bdb92b134e46ce26d96 <-> 85849bb423e8409d9eacb0272fe58137,0.100520871
81af7423dc9d430c8a54a53bffabe131 <-> c9fe3dd5d3f84bdb92b134e46ce26d96,0.100520871
080ba47d822e41358fb3eeb4b0d12f10 <-> 32e902137e594878bf1ab14f3002e81d,0.104166667
94d87c6e0b614c1691b66f1909182409 <-> e68a9a8c2e1e4ee880db96cf4345e8f4,0.104575163
e405404ca2b241258dd49560e1fea607 <-> 960aa047baef4300ae96c7d061eb83cc,0.105466369
cfb134a0e2cc465c98b5b3807a579107 <-> ead1231f402c420ea23204fdc77eb23b,0.10731053
11d4b317ca534ddd89c9215bcd4d6f65 <-> 56d510e943ef49379b92f0955e252831,0.107790663
8a66258a6568410197ea798cdf16b71b <-> 0c1d0890fa4047a98772e275b8c2788b,0.1125
7bf113ce1b4b4cc4ac9da232c69aae3d <-> b33d224fd77a491aaca857aa5f8bb835,0.114583333
2d68b0d6220940e5ab5905ba0d91333c <-> b33d224fd77a491aaca857aa5f8bb835,0.114583333
d4baa4ac881546eab100b8327d5740fa <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.114583333
b184a99b72c64a05916833a8f701728c <-> 4965b29df8814af8ae6c7e27ecdb7c86,0.114583333
56d510e943ef49379b92f0955e252831 <-> 0028a9ecdd1646d2a784ddfd74c70be7,0.120056497
ca54e440522640dcaa55b61171700420 <-> 0034f8fd9e7d4d8babfcac2146068ff4,0.122205919
053a77228b534bd59843915f38c657ed <-> bab8169d277d457ab3536d32db54ec87,0.125
af4f6a1f6d8f47dc926e1f7b1a225251 <-> e3915aede2f9414f8be63be3b295222d,0.125130696
5ef8e0c3afff475688b3119743f09214 <-> 89275e94bf1e42c8a965ebd5051dbfa3,0.12962963
8f9a3ca9cfbb48f38c21ca59e6787cb4 <-> f66bf1aeae9646b6837052aebe463d3d,0.12962963
2e195f48a1c44f0f87c33f9c56d0dd1f <-> 85f35a8f68d1403e8a5bb8138d83cc29,0.130555556
287c7392d59a489eadd0c02f8c397fda <-> fff0ec87aa074829a2d134e18928008c,0.131578947
4e4b890127324fcc83bca954bf371c23 <-> 2c2010a302644080a5bd25b9af12bd5c,0.135528757
2b4ef167d68e477586e0f6022ae5b600 <-> 4e4b890127324fcc83bca954bf371c23,0.135528757
cfb134a0e2cc465c98b5b3807a579107 <-> 7bae63c7892d4e67a70ffea8f37742c9,0.137931034
8db55f4668564c718ce0b87f5726c3ff <-> c12c5cd60fc7419bb6a14c79dbb5302d,0.145833333
7bae63c7892d4e67a70ffea8f37742c9 <-> 0e87e62efd5e47f8b0c366d09cef0231,0.146551724
f0c0423073714318822bf39aec81debd <-> 6cdf6e5157a84f53af913790d8aaf285,0.148351648
4965b29df8814af8ae6c7e27ecdb7c86 <-> 5415b235bd464226ba09243d5f382060,0.148958333
b33d224fd77a491aaca857aa5f8bb835 <-> 41fc472d274044e4a9293a66648fc582,0.148958333
56d510e943ef49379b92f0955e252831 <-> 277b17d17a564df89d2f077c136f1406,0.152542373
b4fbca12a38449a7bca7b75bacd1f617 <-> 884ad1afdd844fd4b7f87af88ffba034,0.154605263
ead1231f402c420ea23204fdc77eb23b <-> 0e87e62efd5e47f8b0c366d09cef0231,0.159624413
af4f6a1f6d8f47dc926e1f7b1a225251 <-> b579d879dc5841409c65a7f21b63de50,0.162290337
3ef09610dac24a63862464d36e0c409f <-> 22300474b36345ec98707f0bfa76bd95,0.163022631
898cbe2dd316465aa5a5d5f33c5d2cd7 <-> b579d879dc5841409c65a7f21b63de50,0.165605096
b33d224fd77a491aaca857aa5f8bb835 <-> 88da1d6b97d846f7be22b8aa86ba2048,0.165625
4965b29df8814af8ae6c7e27ecdb7c86 <-> 88da1d6b97d846f7be22b8aa86ba2048,0.165625
c17570f62f29406f91e86cc16f6aa7e5 <-> bab8169d277d457ab3536d32db54ec87,0.166666667
63173b798f954d7a8f1c8d94d392bf7a <-> 73c699b5eebb46b99f8c6be8edde3bfe,0.166666667
488a6472b8f5474685efa56573d96953 <-> 17fe12b9a98f488d81bdf66ab774e978,0.166666667
86b9b0f4676f4c3295524e84e22be8fd <-> e68a9a8c2e1e4ee880db96cf4345e8f4,0.166666667
9e71e534f1864cb8a8cb5d5ad4b331af <-> c17570f62f29406f91e86cc16f6aa7e5,0.166666667
9b582c65aba54c90b6b828efc34b919e <-> 1083458682c44d829c777c965cafa4eb,0.168327175
50e4d2e701e142f48c2930cf0e5b659c <-> 8b020979cfc84cc69a6dca6b35da972a,0.170337995
d005a9b8a7d2423ea9d229a0be642dfe <-> 2b4ef167d68e477586e0f6022ae5b600,0.174274779
d005a9b8a7d2423ea9d229a0be642dfe <-> 2c2010a302644080a5bd25b9af12bd5c,0.174274779
8a66258a6568410197ea798cdf16b71b <-> 88da1d6b97d846f7be22b8aa86ba2048,0.175
88da1d6b97d846f7be22b8aa86ba2048 <-> b7da0b7452b347a1a1f94ba0143fbc40,0.175
88da1d6b97d846f7be22b8aa86ba2048 <-> 344e8f6d84814085ad812ebb00f40122,0.175
79cc9af84c1740a5a11d9c4ad2caf011 <-> 67616f09e4154630ba5d58d798523f3c,0.175953947
56d510e943ef49379b92f0955e252831 <-> 81497c462c694814aa6201a1484ace05,0.176553672
c891ab2c6c5149e1a3f4e7ab61345aa4 <-> 884ad1afdd844fd4b7f87af88ffba034,0.176666667
79cc9af84c1740a5a11d9c4ad2caf011 <-> 7b8fb2b2bdab474597f5dd35fa60b2d2,0.180451128
2a3a5e66fcec42798899abd12748b168 <-> 972173479a9544c2a35596d5dbe5d458,0.1875
1b3484fa780b4d86a5432d3c3315f3ad <-> 118f2b3cf7fb4d6694e5492962190f32,0.1875
56d510e943ef49379b92f0955e252831 <-> 7c4e7155c641482f8aab21740db1a548,0.190072639
ebd0852b4f5a406aa05a36417b25c780 <-> 973c0dcae701415285685f3abc269bbf,0.192519481
fe780157c1344729bf1db9a8e4bc006d <-> 1483858f76fd4943af59ab25a0c8e738,0.193376068
78dc2aa9adb449989bb8fcc9a7078ad7 <-> 5ee3361cda4440198c9e13d4297ab137,0.194557823
81af7423dc9d430c8a54a53bffabe131 <-> 78dc2aa9adb449989bb8fcc9a7078ad7,0.194557823
232af75e83e74625b049386841851ec7 <-> 3ca5d57bb4aa4900b8efcf3b9fe49da8,0.196078431
232af75e83e74625b049386841851ec7 <-> 81af7423dc9d430c8a54a53bffabe131,0.196078431
98107dfbfd7f42f3a9e81ee8244f4876 <-> 81497c462c694814aa6201a1484ace05,0.198373888
88da1d6b97d846f7be22b8aa86ba2048 <-> 3a31d1a57e254f1999969fe2b55fa491,0.2
a55697b5e5f84e7c8dc208895414f6d8 <-> 9ccb6841a8aa4a028aac05491cc99a32,0.2
4f8cab5908114ed5aa8d15d698f5434f <-> 11d4b317ca534ddd89c9215bcd4d6f65,0.208296266
6b8f902dc12e4c6a95250a1a16ea6278 <-> e3915aede2f9414f8be63be3b295222d,0.212018163
af4f6a1f6d8f47dc926e1f7b1a225251 <-> bf10790cf3e042d1abe9da56b72838c1,0.21553751
9440e37376994387a2aa77930b528715 <-> 5ee2972eeba146af81b35bcf06f1f3bd,0.219970654
8e0489371bdc40cda222e0e467e2767d <-> 664fa883d5184060ab708af89bbbcfc9,0.222222222
04fe21ebb50641f3aa433781aa745029 <-> 9ae6f0df09794724bcf5c3cecbcc3186,0.229166667
41e219c8142b4b62878e6465debad35c <-> 63173b798f954d7a8f1c8d94d392bf7a,0.236842105
305753c2144b4c908a47de5a1bacade3 <-> fe4f4c1ae36e42ba9d9f28a3c4af49b1,0.240649351
b33d224fd77a491aaca857aa5f8bb835 <-> f85c3aa6776d4661943f9968660b331f,0.25
fb57f9015b2d40f485e7bcc563e90346 <-> cb7c10444c01459fbc4691ecb6266e24,0.25
81af7423dc9d430c8a54a53bffabe131 <-> ab0bc3141e9f431e8aea529f43c94ae3,0.25
8a66258a6568410197ea798cdf16b71b <-> 0453f7ec7f484d94b21bf3e099641467,0.25
b33d224fd77a491aaca857aa5f8bb835 <-> d66c99b796a04dcc94784a07af4ee2a4,0.25
8a66258a6568410197ea798cdf16b71b <-> 0b61890a0e4546b6a898c8bc1f55ed3f,0.25
2b4ef167d68e477586e0f6022ae5b600 <-> ab0bc3141e9f431e8aea529f43c94ae3,0.25
fe6fa69cd2364504afeca90e939a6a58 <-> 596aefbace6447818dc7ff4ffdf3f032,0.25
14042310dca4474a92043dca4328e44c <-> 6c968820b87f4a5a945719d8ceb7f690,0.25
ca1ad7aa1ba44319b7c5fa535f4f26a2 <-> 438ca369e7194523a7dbb0cf3c8806c1,0.25
